#
# Output Filename: power_avg.out
# Generation Time: 3-August-2015_07:36:10 (UTC)
# File Contents:   Average Power Values
#
# EPS Version:     v2.5.36
#
# CFG Template:    v3.19
# EDF Template:    v3.12
# ITL Template:    v3.10
# EVF Template:    v3.1
#
# POR Definition:  CRID issue C4
# EVF (ESOC FD):   DDID appendix-H v2.1
#
# Input Timeline:  BC-SFT2_FM-FUNC_VER-ITL-GEN01A.itl
# Input CFG:       eps.cfg
# Input EDF:       bepi.edf
# MDB version:     SISBCMAS "PFM v5.0 (1, 5, 0)"
# Input EVF:       bepi_events_mpo_sft.evf
#

#Ref_date: 6-October-2022

Elapsed time,Total,ANTENNA_X,ANTENNA_KA,SSMM,BELA,ISA,MERMAG,MERTIS,MGNS,MIXS_SIXS,PHEBUS,SERENA,SIMBIOSYS
000_22:01:25,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:26,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:27,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:28,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:29,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:30,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:31,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:32,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:33,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:34,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:35,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:36,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:37,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:38,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:39,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:40,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:41,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:42,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:43,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:44,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:45,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:46,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:47,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:48,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:49,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:50,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:51,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:52,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:53,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:54,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:55,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:56,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:57,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:58,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:01:59,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:00,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:01,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:02,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:03,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:04,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:05,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:06,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:07,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:08,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:09,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:10,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:11,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:12,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:13,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:14,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:15,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:16,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:17,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:18,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:19,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:20,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:21,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:22,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:23,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:24,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:25,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:26,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:27,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:28,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:29,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:30,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:31,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:32,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:33,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:34,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:35,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:36,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:37,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:38,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:39,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:40,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:41,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:42,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:43,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:44,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:45,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:46,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:47,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:48,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:49,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:50,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:51,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:52,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:53,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:54,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:55,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:56,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:57,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:58,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:02:59,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:00,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:01,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:02,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:03,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:04,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:05,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:06,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:07,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:08,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:09,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:10,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:11,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:12,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:13,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:14,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:15,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:16,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:17,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:18,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:19,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:20,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:21,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:22,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:23,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:24,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:25,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:26,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:27,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:28,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:29,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:30,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:31,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:32,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:33,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:34,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:35,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:36,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:37,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:38,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:39,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:40,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:41,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:42,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:43,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:44,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:45,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:46,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:47,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:48,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:49,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:50,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:51,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:52,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:53,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:54,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:55,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:56,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:57,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:58,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:03:59,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:00,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:01,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:02,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:03,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:04,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:05,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:06,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:07,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:08,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:09,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:10,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:11,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:12,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:13,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:14,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:15,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:16,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:17,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:18,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:19,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:20,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:21,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:22,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:23,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:24,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:25,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:26,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:27,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:28,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:29,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:30,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:31,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:32,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:33,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:34,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:35,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:36,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:37,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:38,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:39,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:40,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:41,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:42,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:43,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:44,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:45,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:46,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:47,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:48,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:49,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:50,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:51,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:52,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:53,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:54,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:55,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:56,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:57,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:58,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:04:59,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:00,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:01,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:02,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:03,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:04,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:05,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:06,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:07,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:08,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:09,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
000_22:05:10,63.260,0.000,0.000,0.000,13.470,11.750,0.000,18.900,3.500,0.000,0.000,2.400,13.240
